sample_id,task,A,B,T,observed_tau_n,complete_pair,match_n,matching_taus,earliest_r2_match,latest_r2_match,r2_match_span,observed_contiguous_max_n,r2_match_segment_n,score_by_tau_null_means_unobserved
ruler_qa_squad_16k:0085,ruler_qa_squad_16k,L6,L24,15,14,True,3,"[5, 6, 11]",5,11,6,2,2,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0085,ruler_qa_squad_16k,L6,ALL,15,14,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0085,ruler_qa_squad_16k,L12,OFF,15,14,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0085,ruler_qa_squad_16k,L12,L0,15,14,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0085,ruler_qa_squad_16k,L12,L6,15,14,True,1,[6],6,6,0,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0085,ruler_qa_squad_16k,L12,L18,15,14,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0085,ruler_qa_squad_16k,L12,L24,15,14,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0085,ruler_qa_squad_16k,L12,ALL,15,14,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0085,ruler_qa_squad_16k,L18,OFF,15,14,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0085,ruler_qa_squad_16k,L18,L0,15,14,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0085,ruler_qa_squad_16k,L18,L6,15,14,True,1,[3],3,3,0,1,1,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0085,ruler_qa_squad_16k,L18,L12,15,14,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0085,ruler_qa_squad_16k,L18,L24,15,14,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0085,ruler_qa_squad_16k,L18,ALL,15,14,True,1,[6],6,6,0,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0085,ruler_qa_squad_16k,L24,OFF,15,14,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0085,ruler_qa_squad_16k,L24,L0,15,14,True,1,[9],9,9,0,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0085,ruler_qa_squad_16k,L24,L6,15,14,True,1,[3],3,3,0,1,1,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0085,ruler_qa_squad_16k,L24,L12,15,14,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0085,ruler_qa_squad_16k,L24,L18,15,14,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0085,ruler_qa_squad_16k,L24,ALL,15,14,True,1,[6],6,6,0,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0085,ruler_qa_squad_16k,ALL,OFF,15,14,True,2,"[1, 5]",1,5,4,1,2,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0085,ruler_qa_squad_16k,ALL,L0,15,14,True,4,"[1, 4, 5, 10]",1,10,9,2,3,"[1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0085,ruler_qa_squad_16k,ALL,L6,15,14,True,2,"[3, 8]",3,8,5,1,2,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0085,ruler_qa_squad_16k,ALL,L12,15,14,True,1,[8],8,8,0,1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0085,ruler_qa_squad_16k,ALL,L18,15,14,True,1,[5],5,5,0,1,1,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0085,ruler_qa_squad_16k,ALL,L24,15,14,True,4,"[1, 3, 5, 13]",1,13,12,1,4,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,OFF,L0,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,OFF,L6,12,11,True,2,"[1, 2]",1,2,1,2,1,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,OFF,L12,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,OFF,L18,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,OFF,L24,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,OFF,ALL,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,L0,OFF,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,L0,L6,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,L0,L12,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,L0,L18,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,L0,L24,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,L0,ALL,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,L6,OFF,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,L6,L0,12,11,True,1,[4],4,4,0,1,1,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,L6,L12,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,L6,L18,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,L6,L24,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,L6,ALL,12,11,True,2,"[6, 9]",6,9,3,1,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,L12,OFF,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,L12,L0,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,L12,L6,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,L12,L18,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,L12,L24,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,L12,ALL,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,L18,OFF,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,L18,L0,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,L18,L6,12,11,True,2,"[1, 2]",1,2,1,2,1,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,L18,L12,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,L18,L24,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,L18,ALL,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,L24,OFF,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,L24,L0,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,L24,L6,12,11,True,1,[2],2,2,0,1,1,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,L24,L12,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,L24,L18,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,L24,ALL,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,ALL,OFF,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,ALL,L0,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,ALL,L6,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,ALL,L12,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,ALL,L18,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,ALL,L24,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,OFF,L0,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,OFF,L6,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,OFF,L12,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,OFF,L18,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,OFF,L24,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,OFF,ALL,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,L0,OFF,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,L0,L6,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,L0,L12,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,L0,L18,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,L0,L24,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,L0,ALL,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,L6,OFF,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,L6,L0,12,11,True,1,[5],5,5,0,1,1,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,L6,L12,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,L6,L18,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,L6,L24,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,L6,ALL,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,L12,OFF,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,L12,L0,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,L12,L6,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,L12,L18,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,L12,L24,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,L12,ALL,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,L18,OFF,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,L18,L0,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,L18,L6,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,L18,L12,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,L18,L24,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,L18,ALL,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,L24,OFF,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,L24,L0,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,L24,L6,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,L24,L12,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,L24,L18,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,L24,ALL,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,ALL,OFF,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,ALL,L0,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,ALL,L6,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,ALL,L12,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,ALL,L18,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0161,ruler_qa_squad_16k,ALL,L24,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0172,ruler_qa_squad_16k,OFF,L0,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0172,ruler_qa_squad_16k,OFF,L6,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0172,ruler_qa_squad_16k,OFF,L12,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0172,ruler_qa_squad_16k,OFF,L18,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0172,ruler_qa_squad_16k,OFF,L24,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0172,ruler_qa_squad_16k,OFF,ALL,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0172,ruler_qa_squad_16k,L0,OFF,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0172,ruler_qa_squad_16k,L0,L6,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0172,ruler_qa_squad_16k,L0,L12,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0172,ruler_qa_squad_16k,L0,L18,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ruler_qa_squad_16k:0172,ruler_qa_squad_16k,L0,L24,12,11,True,0,[],,,,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
